;PC Software:StarLab Version 3.80 Build 2
! ******* Warning: Do not modify this file. Changes may prevent   ********
! ******* the StarLab Log reader from opening the file correctly. ********
;Logged:22/11/2022 at 18:02:17
;File Version:5
;Time Resolution:1 microseconds
;Log Settings:Stop after:period: 00:05:00
;Graph Mode:Merge
;Graph Type:Line
;Notes:                                                            

;Channel A:Vega Thermopile 3A (s/n:947746)  VG2.54 (s/n:858327)

;Channel A:Details
;Name:3A
;Graph Color:RGB(14,104,168)
;Units:W
;Settings:Measuring:Power
;Settings:Wavelength:532
;Settings:Range:AUTO

;Channel A:Statistics
;Min:38.20mW             
;Max:122.2mW             
;Average:96.68mW             
;Std.Dev.:15.45mW             
;Overrange:0                   
;--------------------


;First Pulse Arrived : 22/11/2022 at 18:02:17
  Timestamp   	  Channel A  	
        30.528	  9.640e-02 	
        30.592	  9.640e-02 	
        30.655	  9.640e-02 	
        30.720	  9.640e-02 	
        30.783	  9.650e-02 	
        30.880	  9.650e-02 	
        30.943	  9.650e-02 	
        31.008	  9.650e-02 	
        31.071	  9.650e-02 	
        31.134	  9.650e-02 	
        31.200	  9.660e-02 	
        31.263	  9.660e-02 	
        31.327	  9.660e-02 	
        31.390	  9.670e-02 	
        31.455	  9.670e-02 	
        31.519	  9.670e-02 	
        31.583	  9.670e-02 	
        31.679	  9.670e-02 	
        31.744	  9.670e-02 	
        31.807	  9.670e-02 	
        31.872	  9.680e-02 	
        31.935	  9.680e-02 	
        31.998	  9.680e-02 	
        32.063	  9.680e-02 	
        32.128	  9.680e-02 	
        32.192	  9.670e-02 	
        32.256	  9.670e-02 	
        32.320	  9.670e-02 	
        32.383	  9.670e-02 	
        32.479	  9.670e-02 	
        32.542	  9.670e-02 	
        32.607	  9.660e-02 	
        32.671	  9.660e-02 	
        32.734	  9.670e-02 	
        32.799	  9.670e-02 	
        32.863	  9.670e-02 	
        32.928	  9.680e-02 	
        32.992	  9.680e-02 	
        33.056	  9.690e-02 	
        33.120	  9.690e-02 	
        33.183	  9.690e-02 	
        33.279	  9.690e-02 	
        33.344	  9.690e-02 	
        33.408	  9.690e-02 	
        33.472	  9.690e-02 	
        33.536	  9.690e-02 	
        33.599	  9.700e-02 	
        33.662	  9.700e-02 	
        33.727	  9.710e-02 	
        33.792	  9.710e-02 	
        33.855	  9.710e-02 	
        33.919	  9.720e-02 	
        33.984	  9.720e-02 	
        34.079	  9.720e-02 	
        34.144	  9.720e-02 	
        34.208	  9.720e-02 	
        34.270	  9.720e-02 	
        34.335	  9.720e-02 	
        34.399	  9.720e-02 	
        34.463	  9.720e-02 	
        34.527	  9.720e-02 	
        34.591	  9.720e-02 	
        34.655	  9.720e-02 	
        34.719	  9.720e-02 	
        34.783	  9.720e-02 	
        34.879	  9.720e-02 	
        34.943	  9.720e-02 	
        35.008	  9.730e-02 	
        35.071	  9.730e-02 	
        35.135	  9.730e-02 	
        35.199	  9.730e-02 	
        35.262	  9.740e-02 	
